X,Y,Half,Player1 Name,Player1 Team,Match Name
35.56,-16.34,0,Edin DZEKO,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
22.49,3.3,1,Rafael VAN DER VAART,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
30.2,-4.55,1,Gareth BALE,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
-36.39,1.48,1,Samir NASRI,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
-50.43,-1.44,1,Joleon LESCOTT,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
44.46,17.29,1,Jermain DEFOE,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
-40.0,11.16,1,Edin DZEKO,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
-26.65,-11.74,1,Samir NASRI,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
30.79,-4.28,1,Gareth BALE,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
26.84,3.76,1,Gareth BALE,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
25.39,-7.16,1,Luka MODRIC,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
25.99,17.55,1,Kyle WALKER,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
24.33,5.36,1,Gareth BALE,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
40.02,12.76,1,Aaron LENNON,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
-27.49,11.65,1,Mario BALOTELLI,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
-33.08,-1.88,1,Mario BALOTELLI,Manchester City,12.01.22 Manchester City v Tottenham Hotspur
50.15,3.26,1,Jermain DEFOE,Tottenham Hotspur,12.01.22 Manchester City v Tottenham Hotspur
-29.0,-10.0,0,Raul MEIRELES,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-34.0,1.0,0,RAMIRES,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-43.0,2.0,0,Juan Manuel MATA,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-25.0,9.0,0,Didier DROGBA,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-24.0,-11.0,0,Branislav IVANOVIC,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-30.0,12.0,0,Raul MEIRELES,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-48.0,-2.0,0,Daniel STURRIDGE,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-24.0,-17.0,0,Daniel STURRIDGE,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-25.0,15.0,0,Ashley COLE,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-30.0,11.0,0,Didier DROGBA,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-44.0,2.0,0,Juan Manuel MATA,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
25.0,13.0,1,RAMIRES,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-36.0,-8.0,1,Stephen WARD,Wolverhampton Wanderers,11.11.26 Chelsea v Wolverhampton Wanderers
30.0,-11.0,1,Didier DROGBA,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
23.0,-10.0,1,Daniel STURRIDGE,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
45.0,-14.0,1,Daniel STURRIDGE,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
44.0,-3.0,1,Juan Manuel MATA,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-33.0,15.0,1,Matthew JARVIS,Wolverhampton Wanderers,11.11.26 Chelsea v Wolverhampton Wanderers
-41.0,-8.0,1,Stephen WARD,Wolverhampton Wanderers,11.11.26 Chelsea v Wolverhampton Wanderers
45.0,10.0,1,Daniel STURRIDGE,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
-28.0,4.0,1,Sylvan EBANKS-BLAKE,Wolverhampton Wanderers,11.11.26 Chelsea v Wolverhampton Wanderers
46.0,15.0,1,Fernando TORRES,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
36.0,11.0,1,Fernando TORRES,Chelsea,11.11.26 Chelsea v Wolverhampton Wanderers
27.0,9.0,0,Ryan TAYLOR,Newcastle United,11.11.05 Newcastle United v Everton
31.0,11.0,0,Danny GUTHRIE,Newcastle United,11.11.05 Newcastle United v Everton
-42.0,-11.0,0,Seamus COLEMAN,Everton,11.11.05 Newcastle United v Everton
-37.0,-3.0,0,Leon OSMAN,Everton,11.11.05 Newcastle United v Everton
40.0,9.0,0,Demba BA,Newcastle United,11.11.05 Newcastle United v Everton
-39.0,-8.0,0,Louis SAHA,Everton,11.11.05 Newcastle United v Everton
-33.0,-15.0,0,Royston DRENTHE,Everton,11.11.05 Newcastle United v Everton
-30.0,3.0,0,Louis SAHA,Everton,11.11.05 Newcastle United v Everton
33.0,-18.0,0,Ryan TAYLOR,Newcastle United,11.11.05 Newcastle United v Everton
-26.0,-4.0,0,Philip NEVILLE,Everton,11.11.05 Newcastle United v Everton
-38.0,1.0,0,Louis SAHA,Everton,11.11.05 Newcastle United v Everton
-43.0,-13.0,0,Royston DRENTHE,Everton,11.11.05 Newcastle United v Everton
34.0,3.0,0,Danny GUTHRIE,Newcastle United,11.11.05 Newcastle United v Everton
-28.0,-7.0,1,Danny GUTHRIE,Newcastle United,11.11.05 Newcastle United v Everton
35.0,3.0,1,Louis SAHA,Everton,11.11.05 Newcastle United v Everton
-41.0,13.0,1,Sammy AMEOBI,Newcastle United,11.11.05 Newcastle United v Everton
29.0,0.0,1,Tim CAHILL,Everton,11.11.05 Newcastle United v Everton
-42.0,9.0,1,Sammy AMEOBI,Newcastle United,11.11.05 Newcastle United v Everton
-30.0,5.0,1,Dan GOSLING,Newcastle United,11.11.05 Newcastle United v Everton
-34.0,16.0,1,Demba BA,Newcastle United,11.11.05 Newcastle United v Everton
39.0,0.0,1,Leon OSMAN,Everton,11.11.05 Newcastle United v Everton
28.0,0.0,1,Louis SAHA,Everton,11.11.05 Newcastle United v Everton
-22.0,-11.0,0,Daniel STURRIDGE,Chelsea,12.02.05 Chelsea v Manchester United
-25.0,3.0,0,Florent MALOUDA,Chelsea,12.02.05 Chelsea v Manchester United
-46.0,18.0,0,Raul MEIRELES,Chelsea,12.02.05 Chelsea v Manchester United
27.0,8.0,0,Wayne ROONEY,Manchester United,12.02.05 Chelsea v Manchester United
-19.0,8.0,0,Jose BOSINGWA,Chelsea,12.02.05 Chelsea v Manchester United
28.0,-3.0,0,Ashley YOUNG,Manchester United,12.02.05 Chelsea v Manchester United
-25.0,2.0,0,Fernando TORRES,Chelsea,12.02.05 Chelsea v Manchester United
-26.0,-4.0,0,Daniel STURRIDGE,Chelsea,12.02.05 Chelsea v Manchester United
35.0,-15.0,0,Ashley YOUNG,Manchester United,12.02.05 Chelsea v Manchester United
38.0,3.0,0,Danny WELBECK,Manchester United,12.02.05 Chelsea v Manchester United
24.0,0.0,0,Wayne ROONEY,Manchester United,12.02.05 Chelsea v Manchester United
44.0,-8.0,1,Juan Manuel MATA,Chelsea,12.02.05 Chelsea v Manchester United
26.0,4.0,1,Raul MEIRELES,Chelsea,12.02.05 Chelsea v Manchester United
38.0,14.0,1,Daniel STURRIDGE,Chelsea,12.02.05 Chelsea v Manchester United
25.0,-5.0,1,Michael ESSIEN,Chelsea,12.02.05 Chelsea v Manchester United
33.0,-11.0,1,Juan Manuel MATA,Chelsea,12.02.05 Chelsea v Manchester United
-30.0,-10.0,1,Wayne ROONEY,Manchester United,12.02.05 Chelsea v Manchester United
-31.0,1.0,1,Wayne ROONEY,Manchester United,12.02.05 Chelsea v Manchester United
26.0,-11.0,1,Michael ESSIEN,Chelsea,12.02.05 Chelsea v Manchester United
-40.0,-12.0,1,Javier HERNANDEZ,Manchester United,12.02.05 Chelsea v Manchester United
28.0,2.0,1,Michael ESSIEN,Chelsea,12.02.05 Chelsea v Manchester United
29.0,-9.0,1,Florent MALOUDA,Chelsea,12.02.05 Chelsea v Manchester United
-26.0,-8.0,1,Danny WELBECK,Manchester United,12.02.05 Chelsea v Manchester United
37.0,-16.0,1,Florent MALOUDA,Chelsea,12.02.05 Chelsea v Manchester United
-36.0,0.0,1,Wayne ROONEY,Manchester United,12.02.05 Chelsea v Manchester United
-25.0,-5.0,1,Michael CARRICK,Manchester United,12.02.05 Chelsea v Manchester United
25.0,10.0,1,Gary CAHILL,Chelsea,12.02.05 Chelsea v Manchester United
-42.78,4.21,0,Diniyar BILYALETDINOV,Everton,11.12.10 Arsenal v Everton
-39.9,-3.85,0,Louis SAHA,Everton,11.12.10 Arsenal v Everton
49.5,-11.58,0,Yao GERVINHO,Arsenal,11.12.10 Arsenal v Everton
23.48,-5.7,0,Thomas VERMAELEN,Arsenal,11.12.10 Arsenal v Everton
41.25,8.66,0,Aaron RAMSEY,Arsenal,11.12.10 Arsenal v Everton
40.97,9.26,0,Yao GERVINHO,Arsenal,11.12.10 Arsenal v Everton
-45.94,6.98,0,Marouane FELLAINI,Everton,11.12.10 Arsenal v Everton
-25.5,-4.06,0,Louis SAHA,Everton,11.12.10 Arsenal v Everton
-27.92,7.98,1,Thomas VERMAELEN,Arsenal,11.12.10 Arsenal v Everton
-43.47,0.3,1,Robin VAN PERSIE,Arsenal,11.12.10 Arsenal v Everton
-35.43,-12.89,1,Theo WALCOTT,Arsenal,11.12.10 Arsenal v Everton
-41.07,-14.6,1,Theo WALCOTT,Arsenal,11.12.10 Arsenal v Everton
34.37,13.19,1,Philip NEVILLE,Everton,11.12.10 Arsenal v Everton
32.33,13.35,1,Marouane FELLAINI,Everton,11.12.10 Arsenal v Everton
-42.17,8.41,1,Robin VAN PERSIE,Arsenal,11.12.10 Arsenal v Everton
37.34,-14.17,1,Magaye GUEYE,Everton,11.12.10 Arsenal v Everton
-41.58,15.95,1,Robin VAN PERSIE,Arsenal,11.12.10 Arsenal v Everton
37.1,-17.97,1,Conor MCALENY,Everton,11.12.10 Arsenal v Everton
29.0,-7.0,0,Kieran RICHARDSON,Sunderland,12.03.04 Newcastle United v Sunderland
30.0,0.0,0,Lee CATTERMOLE,Sunderland,12.03.04 Newcastle United v Sunderland
30.0,-7.0,0,Craig GARDNER,Sunderland,12.03.04 Newcastle United v Sunderland
32.0,-4.0,0,Nicklas BENDTNER,Sunderland,12.03.04 Newcastle United v Sunderland
28.0,0.0,0,Craig GARDNER,Sunderland,12.03.04 Newcastle United v Sunderland
-35.0,-7.0,0,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
-38.0,-7.0,0,Ryan TAYLOR,Newcastle United,12.03.04 Newcastle United v Sunderland
-38.0,1.0,0,Fabricio COLOCCINI,Newcastle United,12.03.04 Newcastle United v Sunderland
25.0,-2.0,1,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
31.0,-6.0,1,Demba BA,Newcastle United,12.03.04 Newcastle United v Sunderland
29.0,-7.0,1,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
27.0,7.0,1,Cheik TIOTE,Newcastle United,12.03.04 Newcastle United v Sunderland
-43.0,-7.0,1,Sebastian LARSSON,Sunderland,12.03.04 Newcastle United v Sunderland
-44.0,8.0,1,James MCCLEAN,Sunderland,12.03.04 Newcastle United v Sunderland
29.0,-4.0,1,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
27.0,7.0,1,Cheik TIOTE,Newcastle United,12.03.04 Newcastle United v Sunderland
35.0,4.0,1,Cheik TIOTE,Newcastle United,12.03.04 Newcastle United v Sunderland
28.0,7.0,1,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
44.0,15.0,1,Hatem BEN ARFA,Newcastle United,12.03.04 Newcastle United v Sunderland
32.0,9.0,1,Cheik TIOTE,Newcastle United,12.03.04 Newcastle United v Sunderland
40.0,2.0,1,Shola AMEOBI,Newcastle United,12.03.04 Newcastle United v Sunderland
48.0,11.0,1,Hatem BEN ARFA,Newcastle United,12.03.04 Newcastle United v Sunderland
35.0,13.0,1,Cheik TIOTE,Newcastle United,12.03.04 Newcastle United v Sunderland
26.0,-1.0,1,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
49.0,4.0,1,Shola AMEOBI,Newcastle United,12.03.04 Newcastle United v Sunderland
23.0,-3.0,1,Hatem BEN ARFA,Newcastle United,12.03.04 Newcastle United v Sunderland
31.0,2.0,1,Yohan CABAYE,Newcastle United,12.03.04 Newcastle United v Sunderland
-28.73,17.72,0,Armand TRAORE,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
28.83,-0.83,0,Simeon JACKSON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
45.89,10.94,0,Steve MORISON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
29.52,5.65,0,Andrew CROFTS,Norwich City,11.11.26 Norwich City v Queens Park Rangers
25.98,-1.09,0,Andrew CROFTS,Norwich City,11.11.26 Norwich City v Queens Park Rangers
45.9,-3.43,0,Russell MARTIN,Norwich City,11.11.26 Norwich City v Queens Park Rangers
33.07,-7.57,0,Andrew CROFTS,Norwich City,11.11.26 Norwich City v Queens Park Rangers
31.93,-6.11,0,Steve MORISON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
32.81,-1.24,0,Steve MORISON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
-24.22,6.02,0,Heidar HELGUSON,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
-37.64,-10.5,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
-49.13,-9.44,0,Jamie MACKIE,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
41.6,-12.47,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
-27.44,-4.36,1,Simeon JACKSON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
-24.83,6.34,1,Anthony PILKINGTON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
29.83,11.87,1,Jamie MACKIE,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
45.78,12.41,1,Luke YOUNG,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
-48.49,2.44,1,Grant HOLT,Norwich City,11.11.26 Norwich City v Queens Park Rangers
-44.89,11.85,1,Steve MORISON,Norwich City,11.11.26 Norwich City v Queens Park Rangers
-37.77,15.84,1,Andrew SURMAN,Norwich City,11.11.26 Norwich City v Queens Park Rangers
27.2,-8.87,1,Alejandro DAMIAN FAURLIN,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
36.37,11.68,1,Akos BUZSAKY,Queens Park Rangers,11.11.26 Norwich City v Queens Park Rangers
20.43,-12.22,0,Phil BARDSLEY,Sunderland,11.11.19 Sunderland v Fulham
-35.08,-5.18,0,Moussa DEMBELE,Fulham,11.11.19 Sunderland v Fulham
-29.08,-4.81,0,Danny MURPHY,Fulham,11.11.19 Sunderland v Fulham
38.55,-8.01,0,Jack COLBACK,Sunderland,11.11.19 Sunderland v Fulham
-28.68,-3.14,0,Moussa DEMBELE,Fulham,11.11.19 Sunderland v Fulham
24.88,-3.75,0,Phil BARDSLEY,Sunderland,11.11.19 Sunderland v Fulham
-32.64,13.62,0,Danny MURPHY,Fulham,11.11.19 Sunderland v Fulham
-34.53,16.0,1,Stephane SESSEGNON,Sunderland,11.11.19 Sunderland v Fulham
28.36,-0.18,1,Chris BAIRD,Fulham,11.11.19 Sunderland v Fulham
-39.24,16.3,1,Kieran RICHARDSON,Sunderland,11.11.19 Sunderland v Fulham
-44.92,4.02,1,Stephane SESSEGNON,Sunderland,11.11.19 Sunderland v Fulham
31.24,0.86,1,Danny MURPHY,Fulham,11.11.19 Sunderland v Fulham
34.82,-6.9,1,Damien DUFF,Fulham,11.11.19 Sunderland v Fulham
39.82,-11.86,1,Clint DEMPSEY,Fulham,11.11.19 Sunderland v Fulham
29.32,-11.91,1,Clint DEMPSEY,Fulham,11.11.19 Sunderland v Fulham
-30.27,21.32,1,Stephane SESSEGNON,Sunderland,11.11.19 Sunderland v Fulham
25.06,-13.52,1,Moussa DEMBELE,Fulham,11.11.19 Sunderland v Fulham
41.32,17.56,1,Andrew JOHNSON,Fulham,11.11.19 Sunderland v Fulham
39.55,11.97,1,Clint DEMPSEY,Fulham,11.11.19 Sunderland v Fulham
-30.94,3.96,1,Stephane SESSEGNON,Sunderland,11.11.19 Sunderland v Fulham
-34.46,15.09,1,Stephane SESSEGNON,Sunderland,11.11.19 Sunderland v Fulham
33.31,10.05,0,Daniel STURRIDGE,Chelsea,11.10.23 Queens Park Rangers v Chelsea
34.8,14.17,0,Daniel STURRIDGE,Chelsea,11.10.23 Queens Park Rangers v Chelsea
25.28,-3.67,0,Frank LAMPARD,Chelsea,11.10.23 Queens Park Rangers v Chelsea
23.77,-8.65,0,Ashley COLE,Chelsea,11.10.23 Queens Park Rangers v Chelsea
26.96,-17.73,0,Didier DROGBA,Chelsea,11.10.23 Queens Park Rangers v Chelsea
-31.28,-12.9,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
21.76,1.32,0,Raul MEIRELES,Chelsea,11.10.23 Queens Park Rangers v Chelsea
-34.71,-10.24,1,Frank LAMPARD,Chelsea,11.10.23 Queens Park Rangers v Chelsea
39.21,11.77,1,Luke YOUNG,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
-25.45,12.24,1,John TERRY,Chelsea,11.10.23 Queens Park Rangers v Chelsea
43.4,-8.19,1,Tommy SMITH,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
-23.9,-4.38,1,Nicolas ANELKA,Chelsea,11.10.23 Queens Park Rangers v Chelsea
-42.77,-5.05,1,John TERRY,Chelsea,11.10.23 Queens Park Rangers v Chelsea
29.3,16.18,1,Joey BARTON,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
45.21,-5.68,1,Heidar HELGUSON,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
-38.53,7.48,1,David LUIZ,Chelsea,11.10.23 Queens Park Rangers v Chelsea
35.37,-12.05,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
30.84,-20.96,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.23 Queens Park Rangers v Chelsea
-38.0,-12.0,0,Jermain DEFOE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-41.0,7.0,0,Luka MODRIC,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-26.0,4.0,0,Jermain DEFOE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-25.0,-11.0,0,Gareth BALE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-29.0,0.0,0,Gareth BALE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-43.0,5.0,0,Rafael VAN DER VAART,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-29.0,8.0,0,Gareth BALE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-28.0,2.0,0,Rafael VAN DER VAART,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
40.0,-6.0,1,Jermain DEFOE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
44.0,-3.0,1,Jermain DEFOE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
41.0,-7.0,1,Jermain DEFOE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
29.0,-13.0,1,Jermain DEFOE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
30.0,12.0,1,Gareth BALE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-27.0,-10.0,1,Gonzalo JARA REYES,West Bromwich Albion,12.01.03 Tottenham Hotspur v West Bromwich Albion
-25.0,-12.0,1,Simon COX,West Bromwich Albion,12.01.03 Tottenham Hotspur v West Bromwich Albion
-29.0,11.0,1,Somen TCHOYI,West Bromwich Albion,12.01.03 Tottenham Hotspur v West Bromwich Albion
23.0,-11.0,1,Niko KRANJCAR,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-43.0,1.0,1,Simon COX,West Bromwich Albion,12.01.03 Tottenham Hotspur v West Bromwich Albion
-34.0,6.0,1,Nicky SHOREY,West Bromwich Albion,12.01.03 Tottenham Hotspur v West Bromwich Albion
25.0,4.0,1,Rafael VAN DER VAART,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-41.0,5.0,1,Paul SCHARNER,West Bromwich Albion,12.01.03 Tottenham Hotspur v West Bromwich Albion
28.0,-10.0,1,Gareth BALE,Tottenham Hotspur,12.01.03 Tottenham Hotspur v West Bromwich Albion
-25.87,5.29,0,Jack RODWELL,Everton,11.09.17 Everton v Wigan Athletic
22.65,-7.43,0,Franco DI SANTO,Wigan Athletic,11.09.17 Everton v Wigan Athletic
-39.99,7.78,0,Tim CAHILL,Everton,11.09.17 Everton v Wigan Athletic
-30.14,-0.08,0,Leon OSMAN,Everton,11.09.17 Everton v Wigan Athletic
-44.71,-2.92,0,Marouane FELLAINI,Everton,11.09.17 Everton v Wigan Athletic
40.48,-17.7,0,Franco DI SANTO,Wigan Athletic,11.09.17 Everton v Wigan Athletic
-36.18,17.07,0,Diniyar BILYALETDINOV,Everton,11.09.17 Everton v Wigan Athletic
-31.39,15.16,0,Leon OSMAN,Everton,11.09.17 Everton v Wigan Athletic
-31.43,6.28,0,Diniyar BILYALETDINOV,Everton,11.09.17 Everton v Wigan Athletic
26.04,-5.77,0,Victor MOSES,Wigan Athletic,11.09.17 Everton v Wigan Athletic
38.35,17.64,1,Seamus COLEMAN,Everton,11.09.17 Everton v Wigan Athletic
-41.77,10.43,1,Jordi GOMEZ,Wigan Athletic,11.09.17 Everton v Wigan Athletic
23.53,-1.38,1,Apostolos VELLIOS,Everton,11.09.17 Everton v Wigan Athletic
-32.54,13.59,1,Patrick VAN AANHOLT,Wigan Athletic,11.09.17 Everton v Wigan Athletic
-35.7,15.19,1,Patrick VAN AANHOLT,Wigan Athletic,11.09.17 Everton v Wigan Athletic
-27.37,-3.64,1,David JONES,Wigan Athletic,11.09.17 Everton v Wigan Athletic
-44.86,-8.84,1,Victor MOSES,Wigan Athletic,11.09.17 Everton v Wigan Athletic
-23.79,-14.94,1,Ben WATSON,Wigan Athletic,11.09.17 Everton v Wigan Athletic
36.58,-0.51,1,Royston DRENTHE,Everton,11.09.17 Everton v Wigan Athletic
-42.0,-9.0,0,Wayne ROUTLEDGE,Swansea City,12.03.11 Swansea City v Manchester City
-25.0,-12.0,0,Gylfi SIGURDSSON,Swansea City,12.03.11 Swansea City v Manchester City
42.0,-3.0,0,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
49.0,13.0,0,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
-37.0,0.0,0,Danny GRAHAM,Swansea City,12.03.11 Swansea City v Manchester City
2.0,22.0,0,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
-33.0,-7.0,0,Angel RANGEL,Swansea City,12.03.11 Swansea City v Manchester City
37.0,-19.0,0,Yaya TOURE,Manchester City,12.03.11 Swansea City v Manchester City
23.0,-6.0,0,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
43.0,6.0,0,Yaya TOURE,Manchester City,12.03.11 Swansea City v Manchester City
50.0,3.0,0,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
30.0,7.0,0,Nigel DE JONG,Manchester City,12.03.11 Swansea City v Manchester City
35.0,16.0,0,David SILVA,Manchester City,12.03.11 Swansea City v Manchester City
-38.0,-11.0,1,Sergio AGUERO,Manchester City,12.03.11 Swansea City v Manchester City
46.0,-15.0,1,Wayne ROUTLEDGE,Swansea City,12.03.11 Swansea City v Manchester City
-44.0,-15.0,1,Samir NASRI,Manchester City,12.03.11 Swansea City v Manchester City
-41.0,-11.0,1,Micah RICHARDS,Manchester City,12.03.11 Swansea City v Manchester City
39.0,-18.0,1,Joe ALLEN,Swansea City,12.03.11 Swansea City v Manchester City
-34.0,14.0,1,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
32.0,9.0,1,Wayne ROUTLEDGE,Swansea City,12.03.11 Swansea City v Manchester City
-38.0,-7.0,1,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
32.0,-7.0,1,Luke MOORE,Swansea City,12.03.11 Swansea City v Manchester City
-47.0,18.0,1,Mario BALOTELLI,Manchester City,12.03.11 Swansea City v Manchester City
-23.0,-2.0,1,Kolo TOURE,Manchester City,12.03.11 Swansea City v Manchester City
-38.0,-14.0,1,Adam JOHNSON,Manchester City,12.03.11 Swansea City v Manchester City
-36.0,16.0,1,Gael CLICHY,Manchester City,12.03.11 Swansea City v Manchester City
-1.0,30.0,1,Scott SINCLAIR,Swansea City,12.03.11 Swansea City v Manchester City
29.79,7.07,0,John ARNE RIISE,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
27.84,-4.03,0,Moussa DEMBELE,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
39.58,-12.62,0,Clint DEMPSEY,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
24.77,-9.61,0,John ARNE RIISE,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
33.62,-16.09,0,John ARNE RIISE,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
25.09,6.25,0,Damien DUFF,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
40.75,-15.45,0,John ARNE RIISE,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
45.77,-2.64,0,Andrew JOHNSON,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
29.88,-13.6,0,Moussa DEMBELE,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
35.34,0.78,0,Philippe SENDEROS,Fulham,12.03.04 Fulham v Wolverhampton Wanderers
