xG Score,Angle,playerName,playerTeam
0.0796908673027972,4.7530319223821484,Franco DI SANTO,Wigan Athletic
0.2563521994529956,47.15553178249112,Shane LONG,West Bromwich Albion
0.2242320023843981,4.930721479901062,Franco DI SANTO,Wigan Athletic
0.1113182258366141,5.030403966587973,Franco DI SANTO,Wigan Athletic
0.4240690743054117,4.676207622992961,Gary CALDWELL,Wigan Athletic
0.0355887969955915,4.959522161276617,Emmerson BOYCE,Wigan Athletic
0.0200188673768082,20.27272925911413,James MORRISON,West Bromwich Albion
0.054258888522851,25.93101442638524,Jerome THOMAS,West Bromwich Albion
0.0036544883046562,6.401158557286756,Maynor FIGUEROA,Wigan Athletic
0.2555748203162469,4.5242728074723955,Emmerson BOYCE,Wigan Athletic
0.0657046359778837,4.7371960446216494,Antolin ALCARAZ,Wigan Athletic
0.0099830643544248,17.415803851607496,Jerome THOMAS,West Bromwich Albion
0.035223174829588,35.858990989957135,Gareth MCAULEY,West Bromwich Albion
0.0268526165131116,20.38731214759363,Jerome THOMAS,West Bromwich Albion
0.0623617034333214,44.279329905622745,Liam RIDGEWELL,West Bromwich Albion
0.1173947602925009,47.88884322457791,Gareth MCAULEY,West Bromwich Albion
0.1146143334290579,4.6958136823577705,Franco DI SANTO,Wigan Athletic
0.0380774996604708,5.35016563090724,James MCCARTHY,Wigan Athletic
0.0705193244126778,4.612027720597031,Franco DI SANTO,Wigan Athletic
0.0569199025012989,16.6047489572143,Maynor FIGUEROA,Wigan Athletic
0.0176872607161907,17.041418802624737,Shaun MALONEY,Wigan Athletic
0.5217591862887098,102.36833116065687,James MCARTHUR,Wigan Athletic
0.0291753578134513,4.996776293208089,Jerome THOMAS,West Bromwich Albion
0.3024985480493838,4.562740661565473,Paul SCHARNER,West Bromwich Albion
0.0181866837879367,6.099861779748172,Chris BRUNT,West Bromwich Albion
0.152528289673395,37.32223374979753,Emmerson BOYCE,Wigan Athletic
0.1020146358771943,24.954449717190258,Franco DI SANTO,Wigan Athletic
0.0314120484466815,5.17736822201276,Keith ANDREWS,West Bromwich Albion
0.017891471565235,16.401827285741664,Callum MCMANAMAN,Wigan Athletic
0.0501391379961215,41.249542637243366,Victor MOSES,Wigan Athletic
0.3129037214038224,49.160169868351,Mohamed DIAME,Wigan Athletic
0.0049720730927048,14.451062536071781,Mohamed DIAME,Wigan Athletic
0.1250577124391296,34.312036126882184,Callum MCMANAMAN,Wigan Athletic
0.1785918973653485,28.709505245631753,David DUNN,Blackburn Rovers
0.126964417575882,33.57906002720062,David HOILETT,Blackburn Rovers
0.023060970327275,20.89127870443154,David HOILETT,Blackburn Rovers
0.0290674764694902,4.927504154564766,Bobby ZAMORA,Fulham
0.0543800667604639,25.089356836918572,David DUNN,Blackburn Rovers
0.0048223682492533,14.528277727726156,Jason LOWE,Blackburn Rovers
0.2185641452927477,4.715950089938005,Philippe SENDEROS,Fulham
0.0284761003028812,5.602341519736768,Danny MURPHY,Fulham
0.1264555737964707,25.03403764112034,Morten GAMST PEDERSEN,Blackburn Rovers
0.0550104281311332,4.996944467558582,Clint DEMPSEY,Fulham
0.0095748537614725,5.675178307515808,Clint DEMPSEY,Fulham
0.097073703328364,19.37801920191593,Morten GAMST PEDERSEN,Blackburn Rovers
0.2157710510693128,4.991738589811085,David GOODWILLIE,Blackburn Rovers
0.138653132521451,5.191483011029471,David DUNN,Blackburn Rovers
0.1246864759661117,30.916439457138054,Clint DEMPSEY,Fulham
0.078977811687906,28.46242588015234,John ARNE RIISE,Fulham
0.0199515466911947,18.795982026305825,John ARNE RIISE,Fulham
0.0601969981175128,26.27105870698493,Damien DUFF,Fulham
0.0192928451636055,18.954068925308803,Damien DUFF,Fulham
0.0568597077500143,4.8212975935040445,David HOILETT,Blackburn Rovers
0.0774761168698434,5.269005525090975,Morten GAMST PEDERSEN,Blackburn Rovers
0.0898242917698254,29.340422223496326,Damien DUFF,Fulham
0.0782981999546074,22.41181004887821,Damien DUFF,Fulham
0.025801480408103,19.571674430734777,Clint DEMPSEY,Fulham
0.2008242833160862,31.2437176271277,Clint DEMPSEY,Fulham
0.091746055515096,5.096780607097675,David HOILETT,Blackburn Rovers
0.0151187620470599,16.042173055015347,John ARNE RIISE,Fulham
0.3191991696153544,76.25797839220814,Bobby ZAMORA,Fulham
0.0059900930841223,5.3309826931240805,David GOODWILLIE,Blackburn Rovers
0.1153231182120124,4.892833996951299,Mauro FORMICA,Blackburn Rovers
0.0265582402377411,20.31067005243724,Andrew JOHNSON,Fulham
0.0838863138202873,19.090187845383813,Danny MURPHY,Fulham
0.010168189577099,5.895451677650269,Steven N'ZONZI,Blackburn Rovers
0.0373706486561163,19.226693782089875,Clint DEMPSEY,Fulham
0.0155305527070783,6.540975846367131,Demba BA,Newcastle United
0.0173616523720046,16.45815830059717,Matthew ETHERINGTON,Stoke City
0.2692713567045453,39.81499775494723,Jonathan WALTERS,Stoke City
0.163938756017075,4.672425370605414,Papiss DEMBA CISSE,Newcastle United
0.4638924461575011,4.491269514561763,Yohan CABAYE,Newcastle United
0.1479520202525824,4.805072250844828,Papiss DEMBA CISSE,Newcastle United
0.1194678128963536,23.77731607925595,Glenn WHELAN,Stoke City
0.3966405999199506,4.771888060777625,Demba BA,Newcastle United
0.011080183608933,5.741853524896353,Yohan CABAYE,Newcastle United
0.1407863117483785,50.174658857227726,Ryan SHAWCROSS,Stoke City
0.0512475088252447,4.990602344819915,Davide SANTON,Newcastle United
0.0466758368693289,19.569093144404427,Demba BA,Newcastle United
0.1524395647018615,28.0199731432112,Demba BA,Newcastle United
0.0166070071909825,19.375806345386405,Yohan CABAYE,Newcastle United
0.2633826883738909,4.615933234741033,Peter CROUCH,Stoke City
0.1014589933124223,4.960410753494102,Jonathan WALTERS,Stoke City
0.0293885516498588,21.96115085522432,Demba BA,Newcastle United
0.0196932049219647,18.398951255897845,Demba BA,Newcastle United
0.1022422410181086,50.174658857227726,Fabricio COLOCCINI,Newcastle United
0.0475049207377516,6.188116117834223,Robert HUTH,Stoke City
0.0763404153842161,4.777587285383815,Jonathan WALTERS,Stoke City
0.0559620305947773,16.342679113158212,Demba BA,Newcastle United
0.0071613916530039,15.669869849758134,Cheik TIOTE,Newcastle United
0.0071971941481181,15.419601238565768,Cheik TIOTE,Newcastle United
0.0196413247628466,5.082123607919694,Jay BOTHROYD,Queens Park Rangers
0.0124839350632059,6.078143929746312,Adel TAARABT,Queens Park Rangers
0.0440474584841753,6.233325359876409,Adel TAARABT,Queens Park Rangers
0.0512840662255281,5.165445356995508,Shaun WRIGHT-PHILLIPS,Queens Park Rangers
0.1997991702179432,4.871293883039529,Adel TAARABT,Queens Park Rangers
0.0761149510564813,4.937283432752277,Jay BOTHROYD,Queens Park Rangers
0.0170393708213431,5.650085085941351,Adel TAARABT,Queens Park Rangers
0.0110296876623442,6.061527819457085,Joey BARTON,Queens Park Rangers
0.0144222897361108,5.801649728526097,Alejandro DAMIAN FAURLIN,Queens Park Rangers
0.0510500304379749,6.01578489359371,Jay BOTHROYD,Queens Park Rangers
0.0627558326108945,17.339432528859337,Barry BANNAN,Aston Villa
0.0698316927619086,27.639266022720573,Stiliyan PETROV,Aston Villa
0.1327312295232082,34.78924622651881,James COLLINS,Aston Villa
0.066993498052574,4.910718640739075,Fabian DELPH,Aston Villa
0.0147325622462934,5.364581222744673,Barry BANNAN,Aston Villa
0.0309401141330271,5.324708050375427,Fabian DELPH,Aston Villa
0.7736595819170496,5.032638894310726,Barry BANNAN,Aston Villa
0.0820757631925708,4.915142505306982,Charles N'ZOGBIA,Aston Villa
0.0635985544232265,17.78011686591942,Alejandro DAMIAN FAURLIN,Queens Park Rangers
0.0604581802269053,26.240947614029473,Shaun WRIGHT-PHILLIPS,Queens Park Rangers
0.0345097629846115,19.618257262729365,Alejandro DAMIAN FAURLIN,Queens Park Rangers
0.0411907196863477,23.08161167215013,Alejandro DAMIAN FAURLIN,Queens Park Rangers
0.0701832763843956,18.71884088178821,Joey BARTON,Queens Park Rangers
0.0626396633715305,17.48289325840429,Dudley CAMPBELL,Queens Park Rangers
0.049809860684986,5.443984608082763,Gabriel AGBONLAHOR,Aston Villa
0.030051820356589,5.858686839752601,Marc ALBRIGHTON,Aston Villa
0.298412625066875,4.873021085622247,Richard DUNNE,Aston Villa
0.0438547351870582,4.804280372424017,Gabriel AGBONLAHOR,Aston Villa
0.1142840460941675,33.116286484777845,David GOODWILLIE,Blackburn Rovers
0.0172761665752333,5.847885968069251,Gabriel AGBONLAHOR,Aston Villa
